LAMMPS Description

1024  atoms
464  bonds
232  angles
0  dihedrals
0  impropers

5  atom types
1  bond types
1  angle types
0  dihedral types
0  improper types

0 19.76 xlo xhi
0 21.39 ylo yhi
0 34.85 zlo zhi

Masses

1 12.011  # C
2 15.9994  # O
3 1.008  # H
4 22.9898  # Na
5 35.453  # Cl

Atoms

250 250 1 0.0 16.673 8.200 7.500
251 251 1 0.0 16.673 6.774 7.500
252 252 1 0.0 15.438 6.060 7.500
253 253 1 0.0 15.438 4.634 27.350
254 254 1 0.0 16.673 8.200 27.350
255 255 1 0.0 16.673 6.774 27.350
256 256 1 0.0 15.438 6.060 27.350
257 257 1 0.0 15.438 8.912 7.500
258 258 1 0.0 16.673 12.477 7.500
259 259 1 0.0 16.673 11.051 7.500
260 260 1 0.0 15.438 10.338 7.500
261 261 1 0.0 15.438 8.912 27.350
262 262 1 0.0 16.673 12.477 27.350
263 263 1 0.0 16.673 11.051 27.350
264 264 1 0.0 15.438 10.338 27.350
265 265 1 0.0 15.438 13.191 7.500
266 266 1 0.0 16.673 16.755 7.500
267 267 1 0.0 16.673 15.330 7.500
268 268 1 0.0 15.438 14.616 7.500
269 269 1 0.0 15.438 13.191 27.350
270 270 1 0.0 16.673 16.755 27.350
271 271 1 0.0 16.673 15.330 27.350
272 272 1 0.0 15.438 14.616 27.350
273 273 1 0.0 15.438 17.468 7.500
274 274 1 0.0 16.673 21.034 7.500
275 275 1 0.0 16.673 19.607 7.500
276 276 1 0.0 15.438 18.894 7.500
277 277 1 0.0 15.438 17.468 27.350
278 278 1 0.0 16.673 21.034 27.350
279 279 1 0.0 16.673 19.607 27.350
280 280 1 0.0 15.438 18.894 27.350
281 281 1 0.0 17.908 0.356 7.500
282 282 1 0.0 19.143 3.922 7.500
283 283 1 0.0 19.143 2.495 7.500
284 284 1 0.0 17.908 1.782 7.500
285 285 1 0.0 17.908 0.356 27.350
286 286 1 0.0 19.143 3.922 27.350
287 287 1 0.0 19.143 2.495 27.350
288 288 1 0.0 17.908 1.782 27.350
289 289 1 0.0 17.908 4.634 7.500
290 290 1 0.0 19.143 8.200 7.500
291 291 1 0.0 19.143 6.774 7.500
292 292 1 0.0 17.908 6.060 7.500
293 293 1 0.0 17.908 4.634 27.350
294 294 1 0.0 19.143 8.200 27.350
295 295 1 0.0 19.143 6.774 27.350
296 296 1 0.0 17.908 6.060 27.350
297 297 1 0.0 17.908 8.912 7.500
298 298 1 0.0 19.143 12.477 7.500
299 299 1 0.0 19.143 11.051 7.500
300 300 1 0.0 17.908 10.338 7.500
301 301 1 0.0 17.908 8.912 27.350
302 302 1 0.0 19.143 12.477 27.350
303 303 1 0.0 19.143 11.051 27.350
304 304 1 0.0 17.908 10.338 27.350
305 305 1 0.0 17.908 13.191 7.500
306 306 1 0.0 19.143 16.755 7.500
307 307 1 0.0 19.143 15.330 7.500
308 308 1 0.0 17.908 14.616 7.500
309 309 1 0.0 17.908 13.191 27.350
310 310 1 0.0 19.143 16.755 27.350
311 311 1 0.0 19.143 15.330 27.350
312 312 1 0.0 17.908 14.616 27.350
313 313 1 0.0 17.908 17.468 7.500
314 314 1 0.0 19.143 21.034 7.500
315 315 1 0.0 19.143 19.607 7.500
316 316 1 0.0 17.908 18.894 7.500
317 317 1 0.0 17.908 17.468 27.350
318 318 1 0.0 19.143 21.034 27.350
319 319 1 0.0 19.143 19.607 27.350
320 320 1 0.0 17.908 18.894 27.350
321 321 2 -0.8476 1.822 19.287 11.714
322 321 3 0.4238 1.867 18.334 11.787
323 321 3 0.4238 0.896 19.494 11.840
324 322 2 -0.8476 0.043 5.730 22.208
325 322 3 0.4238 -0.262 6.637 22.167
326 322 3 0.4238 0.997 5.800 22.254
327 323 2 -0.8476 8.175 2.421 15.269
328 323 3 0.4238 7.399 1.884 15.111
329 323 3 0.4238 8.025 3.216 14.758
330 324 2 -0.8476 0.066 3.129 9.904
331 324 3 0.4238 0.783 3.761 9.853
332 324 3 0.4238 -0.714 3.662 10.056
333 325 2 -0.8476 4.926 6.161 11.235
334 325 3 0.4238 5.850 5.943 11.119
335 325 3 0.4238 4.526 5.975 10.386
336 326 2 -0.8476 12.798 14.823 23.281
337 326 3 0.4238 13.155 14.317 22.550
338 326 3 0.4238 11.881 14.965 23.048
339 327 2 -0.8476 3.542 10.749 12.925
340 327 3 0.4238 4.346 11.049 12.500
341 327 3 0.4238 3.442 9.842 12.636
342 328 2 -0.8476 11.494 17.442 17.255
343 328 3 0.4238 11.885 18.308 17.141
344 328 3 0.4238 10.576 17.619 17.460
345 329 2 -0.8476 19.614 17.593 24.080
346 329 3 0.4238 19.521 18.542 23.991
347 329 3 0.4238 19.692 17.274 23.181
348 330 2 -0.8476 3.102 15.496 10.034
349 330 3 0.4238 2.185 15.353 9.797
350 330 3 0.4238 3.217 15.011 10.851
351 331 2 -0.8476 12.879 10.859 18.467
352 331 3 0.4238 13.374 11.330 17.796
353 331 3 0.4238 13.528 10.301 18.896
354 332 2 -0.8476 11.962 19.567 11.059
355 332 3 0.4238 12.734 19.131 10.699
356 332 3 0.4238 11.622 18.954 11.712
357 333 2 -0.8476 14.596 5.066 15.237
358 333 3 0.4238 13.806 5.342 15.703
359 333 3 0.4238 14.627 5.630 14.464
360 334 2 -0.8476 18.077 12.569 20.355
361 334 3 0.4238 17.135 12.742 20.362
362 334 3 0.4238 18.479 13.438 20.343
363 335 2 -0.8476 14.869 7.502 12.838
364 335 3 0.4238 14.549 8.358 13.122
365 335 3 0.4238 14.144 6.903 13.019
366 336 2 -0.8476 17.142 3.162 15.616
367 336 3 0.4238 16.950 2.369 16.118
368 336 3 0.4238 16.298 3.422 15.247
369 337 2 -0.8476 11.052 11.789 11.530
370 337 3 0.4238 10.615 11.044 11.118
371 337 3 0.4238 11.740 12.036 10.912
372 338 2 -0.8476 4.038 11.360 18.449
373 338 3 0.4238 4.881 11.807 18.368
374 338 3 0.4238 3.964 11.154 19.381
375 339 2 -0.8476 4.001 2.143 12.875
376 339 3 0.4238 4.879 1.813 12.685
377 339 3 0.4238 3.461 1.356 12.956
378 340 2 -0.8476 1.215 11.267 15.626
379 340 3 0.4238 1.798 11.834 15.122
380 340 3 0.4238 1.539 10.381 15.459
381 341 2 -0.8476 4.795 12.566 20.558
382 341 3 0.4238 3.852 12.719 20.503
383 341 3 0.4238 4.874 11.682 20.917
384 342 2 -0.8476 15.607 21.055 14.814
385 342 3 0.4238 14.934 21.597 14.400
386 342 3 0.4238 15.386 20.160 14.556
387 343 2 -0.8476 19.240 3.317 24.902
388 343 3 0.4238 19.241 2.905 24.038
389 343 3 0.4238 19.024 4.233 24.731
390 344 2 -0.8476 8.794 21.235 24.550
391 344 3 0.4238 9.729 21.050 24.466
392 344 3 0.4238 8.675 22.074 24.104
393 345 2 -0.8476 6.437 0.291 13.985
394 345 3 0.4238 6.087 -0.592 13.865
395 345 3 0.4238 7.121 0.190 14.647
